OID,SYSTEM,MONTHDAY_INSTALL,YEAR_INSTALLED,LIFECYCLESTATUS,OWNER,SUBTYPE,HYDRAULICID,FACILITYID,VEGETATION,SHAPE_AREA,SHAPE_LEN
-1,GSWI,9_9,2013,ACT,PWD,6,,{9F4D992B-C7DF-4377-AFF1-3B09E470B513},,1322.245264596670000,329.832979780355000
-1,GSWI,5_16,2013,ACT,PWD,6,,{BE2FC16B-2739-411E-A6AC-89F663A7A5A7},,2962.709582900409700,677.078145251502060
-1,GSWI,10_24,2013,ACT,PWD,6,,{98BD3483-A990-40BF-8CCE-6907A9C23A60},,847.616749798403020,223.518071264914000
-1,GSWI,12_13,2012,ACT,PWD,6,,{312DC9FD-9C1C-4F45-BC67-7F889ADC2CDA},,1694.905759510690100,398.981617271361020
-1,GSWI,12_13,2012,ACT,PWD,6,,{85F68B86-DDF0-47D8-AEE4-7C07D5AC91D2},,3122.165143939470000,575.242890149339020
-1,GSWI,10_22,2013,ACT,PWD,6,,{63FEE2DC-4DCD-4F86-B0D3-F8E3F7DDB6E9},,774.431232650321020,349.963848615196980
-1,GSWI,10_22,2013,ACT,PWD,6,,{8EB44693-E85D-406C-8BAF-0C0C67A340CE},,687.982074623186120,203.999181578441010
-1,GSWI,10_22,2013,ACT,PWD,6,,{8DA6414A-5544-459F-B958-FBA269EF4A32},,1045.590936983450100,403.995302534717040
-1,GSWI,10_22,2013,ACT,PWD,6,,{CB31392E-CBFF-4059-9A2C-4AA33B58B76C},,1555.973775246490000,451.329309187415050
-1,GSWI,4_8,2011,ACT,PWD,1,,{D41698BD-CC21-4EA7-B76D-A892458690B8},,2085.844785930860300,1026.104754165680100
-1,GSWI,8_19,2010,ACT,PWD,1,,{4FF813C5-4B29-4869-ADEB-DAB6FFB18CC0},,2024.253448507329900,167.939978572727990
-1,GSWI,4_23,2013,ACT,PWD,1,,{77878FA6-574B-4892-908D-4A3973712899},,817.813390953491080,122.027021152979000
-1,GSWI,8_19,2010,ACT,PWD,1,,{1089B805-28CA-4991-806A-7B1AE9FD3988},,1050.009653610550000,178.000130122000000
-1,GSWI,2_3,2015,ACT,PWD,1,,{1AB76DEC-F8BE-494E-8BC7-DF7A05FB4551},,494.998232920399000,217.999476080212020
-1,GSWI,9_30,2013,ACT,PWD,1,,{723B4715-3B01-4E8A-A43A-F7463D81D097},,1406.988816599280000,309.999391424503020
-1,GSWI,8_1,2014,ACT,PWD,1,,{E7746454-AD79-4A96-943A-902917FA63CA},,868.756813953193960,387.500521444005020
-1,GSWI,1_13,2014,ACT,PWD,1,,{A3132CF1-D4BF-4172-91C1-D25414BFFF9D},,1279.525066509620000,200.436997794661010
-1,GSWI,12_20,2012,ACT,PWD,1,,{094F6F4D-F611-4B7E-AAE8-7C55835C1183},,746.817821542515050,237.760984294824030
-1,GSWI,12_13,2012,ACT,PWD,1,,{C0907491-ECC4-4A49-8800-883EBDD4F35C},,1134.005832166960100,402.001158751734010
-1,GSWI,,,PRP,PWD,1,,{A4A65276-527A-43B0-9F35-A8FDC0BD7ABF},,1366.924575988000000,312.947575385712980
-1,GSWI,,,PRP,PWD,1,,{36B9412E-2A4C-4B1A-9C25-828F762EDF4C},,561.216160858431980,95.016922096761093
-1,GSWI,11_4,2014,ACT,PRIVVOLSMIP,1,,{CFA1FBDD-6F45-407E-839E-92ED2B98C303},,10357.655436101899000,1210.538410441370200
-1,GSWI,11_4,2014,ACT,PRIVVOLSMIP,1,,{D17BD6B1-4106-4044-9031-4A6B070E32AC},,9432.841240190331500,754.853716282709000
-1,GSWI,11_23,2013,ACT,PRIVVOL,1,,{8A0BEE59-B30D-4352-BB30-600AD84AD532},,90331.559473382498000,1696.527709902970200
-1,GSWI,11_23,2013,ACT,PRIVVOL,1,,{8172205C-56F9-4609-8690-7CC022523360},,14667.730602217600000,584.978885126785940
-1,GSWI,12_30,2014,ACT,PWD,1,,{C5CACB3C-D43C-441D-80E8-AFCC4A8B8E9F},,5243.251714762030100,343.937069405538010
-1,GSWI,5_1,2009,ACT,PRIVMAND,1,,{0273B99B-8120-4182-9B63-69664C67E096},,12538.701615290000000,483.104456205579990
-1,GSWI,10_21,2013,ACT,PRIVMAND,1,,{39EA1785-F027-4959-92BD-168E603BE195},,7675.562433119300300,666.147849019048070
-1,GSWI,10_21,2013,ACT,PRIVMAND,1,,{5EF2B41E-5038-4CE2-88B6-5A0D4C477D58},,5228.853033819140400,406.430598017635020
-1,GSWI,1_30,2008,ACT,PRIVMAND,1,,{87B76A64-624A-4C14-A033-8B39C31AA575},,2495.415915015260000,250.683825825257030
-1,GSWI,5_6,2009,ACT,PRIVMAND,1,,{9ED4AD62-C6C7-4128-B4DD-9DF35A8A6B08},,1554.980447201180100,167.037271804939020
-1,GSWI,5_30,2008,ACT,PRIVMAND,1,,{9E8FB019-E46A-45FF-A7DC-5DD886B6C8AC},,703.019753102221100,119.231603619624000
-1,GSWI,4_28,2006,ACT,PRIVMAND,1,,{29D9AA8C-09B9-4C62-A26B-4E3BE23ADA99},,3960.958601385910200,262.439365950068980
-1,GSWI,4_28,2006,ACT,PRIVMAND,1,,{49B23E01-1C5F-4BF1-B9ED-0A7E1B0055D1},,3399.935828591880200,352.114702799102020
-1,GSWI,1_13,2014,ACT,PWD,1,,{103BBAB2-1386-4983-A6B4-17E6F618804A},,1120.677336500079900,231.185831969314990
-1,GSWI,,,PRP,PWD,1,,{F1A195FB-DE8D-40A6-90E1-87F995005B05},,1573.625351723150100,260.846494514964040
-1,GSWI,,,PRP,PWD,1,,{D4D4C55F-67A5-46ED-9697-700ADDE080D7},,656.263103454866040,167.500346881058020
-1,GSWI,,,PRP,PWD,1,,{C72F6CF7-B21E-4B49-87E6-8FF1EB3CF156},,3690.460613000220300,279.387083699280990
-1,GSWI,,,PRP,PWD,1,,{0A1C1CA9-F806-4784-89D9-5B7A1C321EC1},,876.559623222002070,222.410323554333020
-1,GSWI,,,PRP,PWD,1,,{168A7ABD-4DA9-4E2E-9D4B-9E2E35729B4A},,3688.040684703430100,243.339864244498020
-1,GSWI,,,PRP,PWD,1,,{C7250A26-278C-4B75-ACFF-D488F28A6588},,2589.570589073610300,246.566389261397010
-1,GSWI,,,PRP,PWD,1,,{E6F12FDF-4264-4214-8279-C1D6D77C0AD7},,31861.275702668601000,714.179706575734030
-1,GSWI,2_8,2013,ACT,PWD,1,,{1055B095-BF46-4862-91F6-8EC1AA6FC32B},,159.995676715417010,99.974703699034691
-1,GSWI,5_26,2010,ACT,PWD,1,,{A072F781-27E0-4A14-91E8-3C625485BCEE},,643.488013640538040,172.066895894917990
-1,GSWI,9_20,2013,ACT,PWD,1,,{241808D5-654B-4ADC-BF09-AD041D4EEFF9},,754.521670821676030,221.737549266099020
-1,GSWI,5_1,2015,ACT,PRIVVOLSMIP,1,,{F2D13444-4E52-4F81-9BAE-4EF5F77B9607},,15766.257371604401000,870.969099625798090
-1,GSWI,,,ACT,PRIV,4,,{8E26166B-76C7-4F25-875E-AC976306C1F6},,9716.779051162850000,485.487331638898010
-1,STORM,2_7,2012,ACT,PWD,4,,{42DBFCB8-0622-4406-9AF4-089E14A63D47},,51618.391768982896000,986.626727388155020
-1,STORM,2_7,2012,ACT,PWD,4,,{BB127DBE-4CE6-442A-9325-6E4077A93AAE},,9917.706016736830900,403.881036154035030
-1,STORM,2_7,2012,ACT,PWD,4,,{B61B1678-278C-4B65-9989-785AFFAE1B86},,22580.684787635000000,759.271584026204100
-1,GSWI,9_17,2013,ACT,PWD,6,,{0DF172D6-FF1C-4950-B92D-48EB62BF692F},,685.925331671390040,210.027487360208000
-1,GSWI,4_23,2013,ACT,PWD,6,,{9E276686-CEFF-43D7-9BA4-285504CA6690},,643.480706897906090,227.738717049795010
-1,GSWI,4_23,2013,ACT,PWD,6,,{CC3FA2AE-D1E2-4572-AFB7-B633F2AC4BC1},,828.661432121453120,211.236988329613010
-1,GSWI,4_23,2013,ACT,PWD,6,,{0FC8BBA4-1A53-4E86-BDDB-FAF492B1A714},,1008.106164114910000,362.155245129328020
-1,GSWI,4_23,2013,ACT,PWD,6,,{500C6F48-57ED-477A-984F-73B26AEB229B},,1045.865752806830000,248.631020990150010
-1,GSWI,4_23,2013,ACT,PWD,6,,{AA31C5D8-6421-4531-85D6-95D3AD7D3569},,904.515444822408990,219.000301064848000
-1,GSWI,12_13,2012,ACT,PWD,6,,{9516AEA7-BFC1-4CF0-B169-54781A8D488E},,1980.045219028620100,382.000381773087040
-1,GSWI,10_12,2010,ACT,PRIV,6,,{E896513C-D192-42D6-9A29-3CB26EDC53B1},,1607.049310226030200,713.823527916738040
-1,GSWI,10_12,2010,ACT,PRIV,6,,{46DBB705-5C4E-4B6C-A144-EB8080C77292},,1499.921516499670100,712.150213298524020
-1,GSWI,10_12,2010,ACT,PRIV,6,,{930DFEB3-468D-408A-804A-FCF77C68BC0E},,1387.063126688130100,694.340925333063070
-1,GSWI,10_12,2010,ACT,PRIV,6,,{8C666394-A01A-450A-8080-2F141EC20A9C},,1478.054229122690000,708.288338297236010
-1,GSWI,10_12,2010,ACT,PRIV,6,,{5DB514AE-2E60-4B98-BC67-5FBB93B482CA},,762.491266347592050,398.212685084128000
-1,GSWI,10_12,2010,ACT,PRIV,6,,{6B5F19C3-0CC0-4720-AD11-5A6F7A546F2F},,1470.737929197960100,715.492833733027960
-1,GSWI,10_12,2010,ACT,PRIV,6,,{3570B5CE-46D4-4722-A7B7-BFDF6B63EFF6},,1539.606086776409900,772.262694635285020
-1,GSWI,10_12,2010,ACT,PRIV,6,,{641CCF00-E4A6-4818-80A7-DE976E30282B},,717.173591653943960,357.474150025720010
-1,GSWI,10_12,2010,ACT,PRIV,6,,{33F49434-AC48-479E-A7CB-F19F2CCB72BF},,1063.519170958850100,512.595885828160020
-1,GSWI,10_12,2010,ACT,PRIV,6,,{30F88AC1-C195-41CD-BEC8-35AB14E84ADC},,2602.560834998060300,1230.575787278740100
-1,GSWI,,,PRP,PWD,6,,{809EFA78-B66D-495E-A55C-C6474B8C79A0},,664.653475855495000,182.165759129588030
-1,GSWI,12_24,2012,ACT,PWD,6,,{287F4D96-96FB-44C8-9E87-54B2DCA0A991},,2200.008352725929900,460.000034918960980
-1,GSWI,5_21,2013,ACT,PWD,6,,{849DD843-35BF-4816-A113-9A18D6A49D17},,847.199388607832020,276.890992210690000
-1,GSWI,5_21,2013,ACT,PWD,6,,{9049251E-0E57-4D15-9F98-836F43085C56},,937.366802348622060,159.923756281400980
-1,GSWI,5_21,2013,ACT,PWD,6,,{9176DF98-5D0C-4B77-AED5-4600CAE6B52B},,1079.820032539510100,191.946630397711000
-1,GSWI,5_21,2013,ACT,PWD,6,,{26781DBD-A784-442E-8C62-4E5434D84E57},,1083.075576196560200,274.218927939270030
-1,GSWI,5_21,2013,ACT,PWD,6,,{1A95E660-C5DF-4393-863B-4FDF9037A5EE},,2272.476706001030400,556.833873579485950
-1,GSWI,5_21,2013,ACT,PWD,6,,{89FED79C-4CCF-41E5-841D-969999F52367},,2274.686704979420000,547.193595134029920
-1,GSWI,5_21,2013,ACT,PWD,6,,{8C188976-49AA-42B1-9D68-CE0DE1B29518},,863.568983966402020,226.426555303379020
-1,GSWI,5_21,2013,ACT,PWD,6,,{9DDC4FDE-3D1B-43B8-98FA-A0F7646F6F40},,909.988918609924100,227.333340409093010
-1,GSWI,5_21,2013,ACT,PWD,6,,{6CF0B659-8056-4CDA-AE4A-A6A5447E80D7},,914.070375568199100,253.221950996450000
-1,GSWI,9_9,2013,ACT,PWD,6,,{888C59C6-3D14-43FB-9CD4-C826898C85F0},,1685.484267337740000,385.558042237226970
-1,GSWI,8_1,2014,ACT,PWD,6,,{0FE869BA-A1BD-4F39-B9C3-FE0604405D3D},,1498.505371938810000,372.116202886251980
-1,GSWI,8_1,2014,ACT,PWD,6,,{C9AFFABD-176C-4F11-9E26-CC2AB6AA010B},,1279.991259326650200,335.999820950478980
-1,GSWI,8_1,2014,ACT,PWD,6,,{37866265-C2F2-4202-AEEC-1AA42E5AB23A},,900.024164494485030,311.999770325443020
-1,GSWI,8_1,2014,ACT,PWD,6,,{ADD018EA-BFBC-45AF-B2C5-D62DF59136A7},,1104.016228023350100,292.000344393283060
-1,GSWI,8_1,2014,ACT,PWD,6,,{A9ACF486-ECFC-450F-8B8B-4B1197FC6860},,1279.961909592359900,335.999445924723030
-1,GSWI,8_1,2014,ACT,PWD,6,,{4C5E4871-8EE9-4CB6-9AB3-F3B7896DA2E0},,1664.946904734160200,387.999547996007040
-1,GSWI,1_13,2014,ACT,PWD,6,,{58E1A559-0FFC-4574-BE00-D495DA02B4B5},,999.997054003518090,219.999469308549010
-1,GSWI,1_13,2014,ACT,PWD,6,,{8B35D129-C875-4352-A6B3-CD54233CFF4F},,826.010398030838020,250.000053215354000
-1,GSWI,12_6,2012,ACT,PWD,6,,{F808BDB0-CDE4-4D9F-B9FB-DA0119DB4BC9},,895.780745079474970,289.981332632244000
-1,GSWI,9_20,2013,ACT,PWD,6,,{CA28A3FE-6ABD-4E8B-B981-AEB84416FA1A},,714.983129737537070,232.999342316455000
-1,GSWI,9_20,2013,ACT,PWD,6,,{0495E88B-2D0A-4FDB-BEEF-B1615171632B},,330.001688177032970,122.000242946713000
-1,GSWI,4_25,2014,ACT,PWD,6,,{81C5807F-BB7F-4B25-8F52-83A8BE977C6A},,789.336943067178030,136.000175189825000
-1,GSWI,4_25,2014,ACT,PWD,6,,{B3713BCC-6F87-451D-A5C3-396A71658445},,2083.292907907100000,419.615569247192010
-1,GSWI,4_25,2014,ACT,PWD,6,,{26B4918E-2CC5-48A6-B4EC-9DE2D0BDDCC6},,6185.365780955929900,773.433045796985990
-1,GSWI,4_25,2014,ACT,PWD,6,,{99AC9C5C-5046-479F-BE71-CFA6E1F5DA0E},,1118.205527104170000,188.666496320917020
-1,GSWI,5_16,2013,ACT,PWD,6,,{0558CA4C-ED3D-4967-9EA6-D54EC7FA1741},,999.986872848358980,219.999969120004010
-1,GSWI,11_10,2010,ACT,PWD,6,,{E068813A-8AF4-4640-97F0-04000037C237},,1365.932476702320200,243.636811266355010
-1,GSWI,11_5,2011,ACT,PWD,6,,{D1B00588-81EC-47AB-93B1-E2CBD77BCA81},,1166.054697616190200,263.966092703797020
-1,GSWI,11_10,2010,ACT,PWD,6,,{C0A4F85D-F4EA-4D46-AE92-CA2EC2A50AB1},,748.498355161974130,155.484435508052000
-1,GSWI,11_5,2011,ACT,PWD,6,,{15B49917-E4AA-4D67-B206-8225F31B2DA0},,1127.840103399830000,253.184819244753020
-1,GSWI,9_23,2011,ACT,PWD,6,,{75CD46BC-25BC-4BF0-A5CC-BEE60F78A322},,449.191951992221050,145.525570942457990
-1,GSWI,11_5,2011,ACT,PWD,6,,{0BE0C9B2-062E-41EC-9A6D-C8BABA11D611},,1627.788214668300000,250.581201283730020
-1,GSWI,11_10,2010,ACT,PWD,6,,{95A6BE49-CABD-40E2-8D29-E07805BED508},,392.689655165323020,104.743243823802000
-1,GSWI,5_14,2011,ACT,PWD,6,,{DE01B63A-1D52-4899-B15D-5B8714D8BD08},,1270.670075875410000,533.750445345167010
-1,GSWI,11_10,2010,ACT,PWD,6,,{31A13B4C-9235-4A80-A987-22E6456B0168},,388.921104429699030,99.502767202543694
-1,GSWI,5_14,2011,ACT,PWD,6,,{1FB57B57-2B05-4D83-8192-6CBC4A4422AB},,1075.925888973919900,617.574476663965130
-1,GSWI,11_1,2010,ACT,PWD,6,,{1FCF3D53-28BD-4BAC-83D6-81A8F40C1686},,3461.095760114000300,714.116699860618040
-1,GSWI,9_23,2011,ACT,PWD,6,,{22F2B753-3012-4055-9880-28B7D4D337C2},,905.788875988993030,236.059558206951010
-1,GSWI,5_16,2013,ACT,PWD,6,,{C9C43591-FC66-4D9D-86A8-D4D716290931},,1073.993355091570000,202.999361946140000
-1,GSWI,9_23,2011,ACT,PWD,6,,{DAC95603-5176-4167-99DE-2C471C22CB54},,671.269882628655070,174.628751554298020
-1,GSWI,11_4,2011,ACT,PWD,6,,{D2E802C9-A757-48D2-82F1-3953373C64DD},,1119.030093287920000,240.174303407169020
-1,GSWI,11_4,2011,ACT,PWD,6,,{0D78864F-791A-4777-B424-C02099A4C2CF},,1225.510458897020000,224.508310073146020
-1,GSWI,11_5,2011,ACT,PWD,6,,{713B7874-7816-4FC8-B4FE-4D260FBFE5C9},,1189.832851126110200,280.511926507936040
-1,GSWI,11_5,2011,ACT,PWD,6,,{16708E37-756F-4164-B501-A0EA4D338563},,1433.481366638930200,273.310245066918980
-1,GSWI,11_5,2011,ACT,PWD,6,,{F981CBA3-4FA4-46B9-9CEE-71C748BB48EF},,1747.269334708800000,379.386889515961970
-1,GSWI,,,PRP,PRIV,6,,{01964C89-F8AD-4885-B3E5-C234B14C78C7},,360.590807213554000,153.506111215527000
-1,GSWI,1_13,2014,ACT,PWD,6,,{2B4E754F-2746-4942-86C8-47570CB527D6},,1362.953192040700100,460.597195934042990
-1,GSWI,5_16,2013,ACT,PWD,6,,{D6243968-2234-4BDB-AED6-2C9A9A25CB51},,1843.094327270280000,352.405200680493010
-1,GSWI,,,PRP,PWD,6,,{8AB8BE65-A9C8-4039-AD91-2A1B7BB4DEAC},,755.271828755810020,206.107839057522000
-1,GSWI,,,PRP,PWD,6,,{119BDE52-0BE0-458F-9CE9-7FE94277BFD6},,929.808583293521110,205.967229598472020
-1,GSWI,,,PRP,PWD,6,,{1471B7FD-3CFE-466F-A298-F229780C17EA},,794.714679071747010,358.753839599305990
-1,GSWI,12_13,2012,ACT,PWD,6,,{D0035654-6733-406B-8A81-B5DF0F0F04F1},,1516.496269180050100,297.996542172470010
-1,GSWI,1_1,9999,ACT,PWD,6,,{E7FB87EC-94EB-4904-812F-B5D92467F439},,652.219563888166020,228.451097322104030
-1,GSWI,1_1,9999,ACT,PWD,6,,{8515432E-F35D-4923-9FCB-5745E66F42C6},,717.894591470344040,234.042792936076010
-1,GSWI,9_1,2009,ACT,PWD,6,,{D46A58B0-717D-43E2-BE6E-293C528E9052},,580.736712126423070,112.504401252417000
-1,GSWI,9_1,2009,ACT,PWD,6,,{ADB15901-8A4D-49C0-B6B9-E6C9977295B9},,1795.768941898620100,350.947849709907020
-1,GSWI,1_15,2013,ACT,PWD,6,,{B4C92ACC-869B-4D5C-B393-90A4692E31BC},,1205.402766781560100,275.247612899165010
-1,GSWI,11_2,2012,ACT,PWD,6,,{886FDEAE-36FD-4852-A5BF-6890626BB0B1},,567.007070156353050,196.000623168395010
-1,GSWI,11_23,2012,ACT,PWD,6,,{224D82AA-FB80-40DC-A1D9-4C9C95520123},,1047.954359303990000,271.999748484297020
-1,GSWI,11_23,2012,ACT,PWD,6,,{FDFF603B-BA13-47C8-9AC5-5DE04ECCDBDE},,498.398642387734070,161.404537755911010
-1,GSWI,11_23,2012,ACT,PWD,6,,{0E6CF11C-E796-4658-940B-E8BFD6D56E72},,870.449063083285070,280.615266487469000
-1,GSWI,11_23,2012,ACT,PWD,6,,{04F80140-322E-4B38-BA7B-F973D69F3D1E},,615.089360597953030,143.002778053452000
-1,GSWI,9_30,2013,ACT,PWD,6,,{67BEE38C-F7FA-4DB9-82C7-5DC9CDEC9025},,1291.991756155330000,320.999483542825030
-1,GSWI,9_30,2013,ACT,PWD,6,,{81107C53-598E-4024-BBC3-156B07C9847B},,973.801777236594150,239.519814215213020
-1,GSWI,9_30,2013,ACT,PWD,6,,{552FDB45-5511-4B9A-8D10-21298D274DAB},,947.948241563164060,240.269173314829000
-1,GSWI,9_30,2013,ACT,PWD,6,,{2DE7CE9B-4075-4347-8D75-9F7709B55049},,737.356114905424080,144.578955162141000
-1,GSWI,9_30,2013,ACT,PWD,6,,{CDF91F90-2BDB-45C5-A0E1-0A8376F44AF3},,968.871759799444020,241.300723744802010
-1,GSWI,9_30,2013,ACT,PWD,6,,{C5A427AD-6ECD-4B7A-8A30-D91DF412F0D0},,924.019332537867060,240.507323742099000
-1,GSWI,9_30,2013,ACT,PWD,6,,{50B43332-A011-4A69-B80B-6A6122713C57},,1677.510087491090000,323.999772187950040
-1,GSWI,9_30,2013,ACT,PWD,6,,{0DC46F85-69FA-44F2-88CD-265AC5CBB2E2},,1476.190703088490200,303.458686958518000
-1,GSWI,9_30,2013,ACT,PWD,6,,{D516FE46-FCEA-4E08-A865-AC366C5CA2BE},,2344.295425680220000,384.316390982123040
-1,GSWI,9_30,2013,ACT,PWD,6,,{0F6BBD5F-A52A-47EB-8E3E-16416CE7EB68},,1219.755905159760000,245.999435619890020
-1,GSWI,9_30,2013,ACT,PWD,6,,{199B425D-B72E-44FC-A65D-19FC0D6D72F9},,580.616359771168050,173.999661047719000
-1,GSWI,,,PRP,PWD,6,,{A7691D28-D84A-4AC9-BA17-2316EFC2709B},,540.552897311382030,129.832364034471000
-1,GSWI,,,PRP,PWD,6,,{0E69A45A-C9C8-4497-BFAA-117C812A092B},,1835.332632505150300,378.333332628313030
-1,GSWI,,,PRP,PWD,6,,{55320215-D87A-4F46-A562-EBC6500AE0F2},,601.612808768087010,128.833333872837020
-1,GSWI,,,PRP,PRIV,6,,{CAF2CCEA-2944-41FB-825C-6F3BF0CD2B0E},,222.147836170659020,93.034785439794007
-1,GSWI,,,PRP,PRIV,6,,{81283C55-A2C1-4D79-A353-D9E9B449E036},,153.170198355607030,72.890815905964899
-1,GSWI,,,PRP,PRIV,6,,{43A2CC00-9F26-4B26-A157-3BBE45D6CFC7},,170.958303625696000,74.060106901412198
-1,GSWI,,,PRP,PRIV,6,,{A5E2807D-49F0-4780-9DA4-0B5902D8420C},,210.356529560129020,93.232288224039493
-1,GSWI,,,PRP,PRIV,6,,{B9121A29-F970-48C3-A216-31BBCD7A4FCF},,192.858803334842010,92.920137876854298
-1,GSWI,,,PRP,PRIV,6,,{A901F291-3C10-45CA-B425-551332DDF610},,181.291446753593020,94.246795834416488
-1,GSWI,,,PRP,PRIV,6,,{DE46CFB0-B2D2-48E5-B4BA-5C665FB260CA},,250.710549217213010,107.768751443664020
-1,GSWI,,,PRP,PRIV,6,,{E0AE119D-0DB0-449D-A59A-8CBCF77E6E9E},,210.662660241086000,94.261346638571496
-1,GSWI,,,PRP,PRIV,6,,{44052A3B-A907-4BAC-8558-A44665600B95},,184.307389670921990,83.746304126359689
-1,GSWI,,,PRP,PRIV,6,,{FA573E58-13C0-422C-99FD-76C915709940},,162.370275984214000,74.995024599671495
-1,GSWI,,,PRP,PRIV,6,,{6DF9937A-3A13-4A7D-820F-8703F9F20819},,227.806176121205030,101.118815954084010
-1,GSWI,,,PRP,PRIV,6,,{463C4EBD-54EC-47DB-AB2A-786054C097FF},,119.257685175687020,57.776742792928502
-1,GSWI,,,PRP,PRIV,6,,{7C7B344D-DB1F-4F0C-8058-96BCD37021E8},,216.346490338303030,97.209426993120005
-1,GSWI,,,PRP,PRIV,6,,{F47BE7CE-4B52-452A-B0FF-F9A8867D111C},,220.128542187047000,96.736293350014293
-1,GSWI,,,PRP,PRIV,6,,{475EADF7-6C8A-4893-8B57-E1E1ECA537B4},,111.186300811945000,54.349140246095800
-1,GSWI,,,PRP,PRIV,6,,{DE0FBC7C-FD23-43CF-8CB0-1DD47F23FE9A},,225.072810400831000,92.754890193942387
-1,GSWI,,,PRP,PRIV,6,,{3C44A8C4-BFC9-4300-B370-90AEE0098408},,244.897687290083010,95.573926907854201
-1,GSWI,,,PRP,PRIV,6,,{5BC7B91A-1C40-4292-BC4C-12C424077CA9},,269.512105746409020,99.643206870386393
-1,GSWI,,,PRP,PRIV,6,,{84F10983-12DE-4642-A447-DF331DDE8D97},,209.707245564550990,93.885754938967594
-1,GSWI,,,PRP,PRIV,6,,{4CBA00DE-6E61-47ED-B2C7-1218B2D44CBC},,213.218198628167020,95.289461843379186
-1,GSWI,,,PRP,PRIV,6,,{F280E1CB-318E-4DB8-9034-6EED7DF6D7E3},,232.268082386487010,102.915392327796000
-1,GSWI,,,PRP,PRIV,6,,{BE24CAEA-743F-44B5-BF52-25EA907B0E2D},,119.897545150530010,57.957236400254693
-1,GSWI,,,PRP,PRIV,6,,{76FBE393-74A8-4B66-AFB9-7BAD1C0B8C47},,122.115599440424010,58.850495473096096
-1,GSWI,,,PRP,PRIV,6,,{D763B6AC-23F7-426B-B2D9-7BCB10D0E98A},,210.016269184800000,94.000876265414689
-1,GSWI,,,PRP,PRIV,6,,{5786F785-2D69-43AE-9F4F-5C82AAF303A5},,205.427941885696010,92.177623012739005
-1,GSWI,,,PRP,PRIV,6,,{57CB3D50-EDF1-4542-A040-F609B054EEC9},,209.348822473860030,93.745895691750292
-1,GSWI,,,PRP,PRIV,6,,{6285DB56-EAA6-4A2A-9F83-BFE3F285B3F6},,207.362470255021010,92.937745147021289
-1,GSWI,,,PRP,PRIV,6,,{DE15DCDF-E0A9-4185-BBA1-5B6DFB2E6204},,214.024651026920030,95.606086354514389
-1,GSWI,,,PRP,PRIV,6,,{FD9E1190-4EC5-4E7C-A238-1DA5DCBF3357},,207.066940030688020,92.832847012783105
-1,GSWI,,,PRP,PRIV,6,,{7BA8737F-2658-4F93-A31E-765C79A156B4},,194.162086373986990,92.583250745352586
-1,GSWI,,,PRP,PRIV,6,,{A37EA616-B03E-417F-902D-7CF49508C1FC},,196.501089788947010,91.940225659456004
-1,GSWI,2_3,2015,ACT,PWD,6,,{0D8CA0E8-9186-41CD-8F9B-7A6E73311E91},,2496.077113964689900,734.378814422696110
-1,GSWI,2_3,2015,ACT,PWD,6,,{FD45E23E-DBAB-44D6-867F-4A71D4D37DB7},,1837.317412630830200,504.953884764417980
-1,GSWI,2_3,2015,ACT,PWD,6,,{CEE46D55-32B4-4529-A4AB-957785680C36},,2924.381727619110300,498.341971627952030
-1,GSWI,2_3,2015,ACT,PWD,6,,{B272E258-25B1-4728-83D9-45FCB7AEA9F9},,2598.469386503460100,374.475451607229050
-1,GSWI,2_3,2015,ACT,PWD,6,,{2CB17068-C345-4C21-AFE3-D3CB6DEBB777},,818.989956065355050,247.999888448096020
-1,GSWI,,,PRP,PRIV,6,,{08EE65CA-1516-4DB1-B9C3-87C36A3B26D8},,188.579328372351030,85.439146765750493
-1,GSWI,,,PRP,PRIV,6,,{DBD5D951-9472-4C0D-9C7C-3405C4403C1F},,196.090708344976010,88.546196021225299
-1,GSWI,,,PRP,PRIV,6,,{5EC53677-D322-485A-9AF5-CDD0DBB10795},,206.293943822303020,86.104398541435685
-1,GSWI,10_22,2013,ACT,PWD,6,,{267DD0B4-796C-4AD1-8A35-5FC339671195},,851.621438711689960,274.800935477614980
-1,GSWI,10_22,2013,ACT,PWD,6,,{E48E3892-485A-4AF9-9F36-F630D2A47860},,1221.665286688570200,353.974303915003020
-1,GSWI,10_22,2013,ACT,PWD,6,,{7E843C59-1183-4CD1-AABB-7234AD195BD3},,1517.234788447209900,490.109113756710030
-1,GSWI,10_22,2013,ACT,PWD,6,,{41AE094B-B89B-4E85-8F97-98F09C269375},,1022.874056226240000,277.976110694641020
-1,GSWI,10_22,2013,ACT,PWD,6,,{8F2FF377-605C-4DF6-A68D-B303DFBC5C60},,956.909102971362130,269.527715335597070
-1,GSWI,12_13,2012,ACT,PWD,6,,{202153D9-BDF6-4EDA-BA87-8DF4EE3E1E11},,2649.084901006850500,667.005338621083070
-1,GSWI,11_23,2012,ACT,PWD,6,,{F8060B77-037F-4459-A6CB-451B9C634F4A},,1985.594479298350300,511.695731602725060
-1,GSWI,11_23,2012,ACT,PWD,6,,{6B7A0A84-A8CA-4B0B-9DB6-AD2CD2AA6CEC},,1511.282107351300100,365.611873091317020
-1,GSWI,11_23,2012,ACT,PWD,6,,{861D59E8-97D7-4FCD-B36F-B572527F88ED},,1324.476777828710100,394.455703522040040
